label,timestamp1,timestamp2,x_out_fir_rescale,y_out_fir_rescale,z_out_fir_rescale,gyro_x_fir_rescale,gyro_y_fir_rescale,gyro_z_fir_rescale
ChestPress,,,0.0021702051162719727,0.010991573333740234,0.01670658588409424,-0.0016012191772460938,0.0013549327850341797,-0.001354813575744629
ChestPress,,,0.00933384895324707,0.046331048011779785,0.07047855854034424,-0.009337127208709717,0.010761737823486328,-0.0023862719535827637
ChestPress,,,0.027962327003479004,0.13669240474700928,0.20849323272705078,-0.031227171421051025,0.04236030578613281,-0.0013849735260009766
ChestPress,,,0.05660891532897949,0.27097296714782715,0.4151517152786255,-0.07260078191757202,0.11710739135742188,0.014718174934387207
ChestPress,,,0.08646559715270996,0.4032045602798462,0.623076319694519,-0.12321937084197998,0.2416243553161621,0.0536496639251709
ChestPress,,,0.10726797580718994,0.487607479095459,0.7648617029190063,-0.16101956367492676,0.3951030969619751,0.10854840278625488
ChestPress,,,0.11460602283477783,0.5133931636810303,0.8247952461242676,-0.16951137781143188,0.535419225692749,0.16213107109069824
ChestPress,,,0.11270523071289062,0.5118933916091919,0.8499410152435303,-0.14764946699142456,0.6175037622451782,0.19660425186157227
ChestPress,,,0.10389578342437744,0.4970414638519287,0.8602615594863892,-0.10496771335601807,0.6115490198135376,0.2067486047744751
ChestPress,,,0.09211838245391846,0.48051226139068604,0.871328592300415,-0.03406649827957153,0.504676342010498,0.18167781829833984
ChestPress,,,0.08089423179626465,0.46429312229156494,0.8811665773391724,0.07424497604370117,0.31100523471832275,0.1122215986251831
ChestPress,,,0.07412457466125488,0.45083701610565186,0.8876768350601196,0.21054184436798096,0.06870901584625244,-0.0008739233016967773
ChestPress,,,0.07359945774078369,0.4417639970779419,0.8899850845336914,0.34424710273742676,-0.17144989967346191,-0.1438615918159485
ChestPress,,,0.07772791385650635,0.43743693828582764,0.8888684511184692,0.44298434257507324,-0.362060010433197,-0.29634344577789307
ChestPress,,,0.08312594890594482,0.4374661445617676,0.8861410617828369,0.4971795082092285,-0.4747069478034973,-0.444701611995697
ChestPress,,,0.08669900894165039,0.441123366355896,0.8832664489746094,0.5064047574996948,-0.5064685344696045,-0.580438494682312
ChestPress,,,0.08742892742156982,0.4470093250274658,0.8809137344360352,0.4778263568878174,-0.47651374340057373,-0.6999026536941528
ChestPress,,,0.08605766296386719,0.45350444316864014,0.8797671794891357,0.42157673835754395,-0.4081275463104248,-0.8029704689979553
ChestPress,,,0.08363533020019531,0.4597219228744507,0.8806380033493042,0.3458695411682129,-0.3166956305503845,-0.8876124024391174
ChestPress,,,0.08052253723144531,0.46546173095703125,0.8833198547363281,0.2524580955505371,-0.21184992790222168,-0.946597695350647
ChestPress,,,0.07658278942108154,0.4707750082015991,0.8855792284011841,0.14805519580841064,-0.10736441612243652,-0.9709144234657288
ChestPress,,,0.07229363918304443,0.47610795497894287,0.8843843936920166,0.05587339401245117,-0.02224576473236084,-0.9615921378135681
ChestPress,,,0.06920421123504639,0.48270881175994873,0.8782476186752319,0.005432248115539551,0.03041815757751465,-0.9321401715278625
ChestPress,,,0.06907284259796143,0.4924004077911377,0.8682769536972046,0.011176109313964844,0.05414998531341553,-0.893092691898346
ChestPress,,,0.07236170768737793,0.5062369108200073,0.8574061393737793,0.059342026710510254,0.06964612007141113,-0.8381484746932983
ChestPress,,,0.07731306552886963,0.5237919092178345,0.8488709926605225,0.12326323986053467,0.1037592887878418,-0.7504544258117676
ChestPress,,,0.08082818984985352,0.5438333749771118,0.8452779054641724,0.18131816387176514,0.17091023921966553,-0.6217708587646484
ChestPress,,,0.0808267593383789,0.5652428865432739,0.8481358289718628,0.22663068771362305,0.25880396366119385,-0.46429550647735596
ChestPress,,,0.07743382453918457,0.5874756574630737,0.8572287559509277,0.26303374767303467,0.3329901695251465,-0.3006960153579712
ChestPress,,,0.07236707210540771,0.610203742980957,0.8704004287719727,0.30171799659729004,0.35907721519470215,-0.15049302577972412
ChestPress,,,0.06792378425598145,0.6332905292510986,0.8837963342666626,0.3590118885040283,0.3238394260406494,-0.02161949872970581
ChestPress,,,0.0665900707244873,0.656990647315979,0.8926478624343872,0.44949114322662354,0.24220657348632812,0.08639395236968994
ChestPress,,,0.07054316997528076,0.6817153692245483,0.8926043510437012,0.5769304037094116,0.15009069442749023,0.17852771282196045
ChestPress,,,0.08076190948486328,0.7072315216064453,0.8818738460540771,0.7269915342330933,0.09476983547210693,0.2607700824737549
ChestPress,,,0.09681260585784912,0.7316223382949829,0.8638267517089844,0.8708227872848511,0.12339723110198975,0.3429419994354248
ChestPress,,,0.11745154857635498,0.7515125274658203,0.8462495803833008,0.9674605131149292,0.2657890319824219,0.43467652797698975
ChestPress,,,0.1406714916229248,0.7632514238357544,0.8371000289916992,0.992350697517395,0.5241025686264038,0.538870096206665
ChestPress,,,0.162622332572937,0.7651023864746094,0.8395615816116333,0.949015736579895,0.8717794418334961,0.6479439735412598
ChestPress,,,0.17816734313964844,0.7585078477859497,0.8503600358963013,0.868690013885498,1.2571120262145996,0.7454478740692139
ChestPress,,,0.18351709842681885,0.7475301027297974,0.8627742528915405,0.788077712059021,1.611194372177124,0.8120090961456299
ChestPress,,,0.17821061611175537,0.737088680267334,0.8710695505142212,0.7190208435058594,1.8611128330230713,0.8314085006713867
ChestPress,,,0.1649996042251587,0.7302000522613525,0.8734872341156006,0.6430100202560425,1.94905424118042,0.7982242107391357
ChestPress,,,0.1471637487411499,0.7265187501907349,0.8713631629943848,0.5247552394866943,1.844081163406372,0.7197632789611816
ChestPress,,,0.12633299827575684,0.7230421304702759,0.8671540021896362,0.35413193702697754,1.5300014019012451,0.610421895980835
ChestPress,,,0.10221123695373535,0.7164456844329834,0.8614041805267334,0.15016186237335205,0.9938889741897583,0.48311305046081543
ChestPress,,,0.07628810405731201,0.7047716379165649,0.8517053127288818,-0.007806360721588135,0.24313926696777344,0.3410125970840454
ChestPress,,,0.054931640625,0.6895925998687744,0.8347617387771606,-0.006595790386199951,-0.6582715511322021,0.16514825820922852
ChestPress,,,0.046910881996154785,0.6771206855773926,0.8085905313491821,0.23075437545776367,-1.5653531551361084,-0.07457256317138672
