label,timestamp1,timestamp2,x_out_fir_rescale,y_out_fir_rescale,z_out_fir_rescale,gyro_x_fir_rescale,gyro_y_fir_rescale,gyro_z_fir_rescale
Stationary,,,-0.1055031418800354,-0.9562060832977295,0.26036882400512695,0.11657404899597168,0.0057201385498046875,0.14135432243347168
Stationary,,,-0.1050865650177002,-0.9558854103088379,0.26112639904022217,0.11484205722808838,0.02712416648864746,0.1356220245361328
Stationary,,,-0.10467058420181274,-0.9553738832473755,0.2621912956237793,0.11360383033752441,0.03969156742095947,0.1342982053756714
Stationary,,,-0.10416316986083984,-0.9544100761413574,0.26299166679382324,0.11354184150695801,0.041640281677246094,0.13591325283050537
Stationary,,,-0.10343092679977417,-0.9528835415840149,0.26326000690460205,0.11299920082092285,0.03457462787628174,0.13756096363067627
Stationary,,,-0.1026691198348999,-0.9511555433273315,0.2632615566253662,0.11049246788024902,0.02149820327758789,0.13704562187194824
Stationary,,,-0.10223633050918579,-0.9498003125190735,0.2634490728378296,0.10653913021087646,0.004282355308532715,0.1333637237548828
Stationary,,,-0.1022413969039917,-0.9492107629776001,0.263952374458313,0.10226619243621826,-0.016833245754241943,0.12701070308685303
Stationary,,,-0.10230141878128052,-0.9494121074676514,0.2644186019897461,0.09985160827636719,-0.040441036224365234,0.11926960945129395
Stationary,,,-0.1021079421043396,-0.9500441551208496,0.26439452171325684,0.09983360767364502,-0.06301617622375488,0.11205911636352539
Stationary,,,-0.101726233959198,-0.9506432414054871,0.2637302875518799,0.10108625888824463,-0.08002513647079468,0.1074904203414917
Stationary,,,-0.10140776634216309,-0.9509729743003845,0.26273810863494873,0.10168266296386719,-0.08855646848678589,0.10606503486633301
Stationary,,,-0.10149878263473511,-0.9511788487434387,0.2620224952697754,0.0996779203414917,-0.08909004926681519,0.1064143180847168
Stationary,,,-0.10230475664138794,-0.9515877962112427,0.2620236873626709,0.09520566463470459,-0.08532404899597168,0.10666394233703613
Stationary,,,-0.10397469997406006,-0.9523345828056335,0.2627185583114624,0.089019775390625,-0.08311450481414795,0.10565412044525146
Stationary,,,-0.10624521970748901,-0.9532897472381592,0.263602614402771,0.08345413208007812,-0.08823782205581665,0.10299468040466309
Stationary,,,-0.10856389999389648,-0.9542054533958435,0.264070987701416,0.08000755310058594,-0.10269421339035034,0.09904718399047852
Stationary,,,-0.11023741960525513,-0.9548330307006836,0.26383161544799805,0.0782095193862915,-0.12294399738311768,0.09433984756469727
Stationary,,,-0.11065858602523804,-0.9550568461418152,0.2631106376647949,0.07637894153594971,-0.14155417680740356,0.08978915214538574
Stationary,,,-0.10988306999206543,-0.9548709392547607,0.26253044605255127,0.07258403301239014,-0.15132009983062744,0.0868990421295166
Stationary,,,-0.1085858941078186,-0.9542558193206787,0.2626340389251709,0.06726336479187012,-0.14917534589767456,0.08636581897735596
Stationary,,,-0.10754108428955078,-0.9529983997344971,0.26358211040496826,0.06209254264831543,-0.1370682716369629,0.08704495429992676
Stationary,,,-0.10711061954498291,-0.9507402181625366,0.265008807182312,0.05891776084899902,-0.12121385335922241,0.08745896816253662
Stationary,,,-0.10734307765960693,-0.9474701285362244,0.26616954803466797,0.05746591091156006,-0.10787928104400635,0.08932578563690186
Stationary,,,-0.10810661315917969,-0.9439806342124939,0.26639628410339355,0.055394649505615234,-0.10144764184951782,0.09584343433380127
Stationary,,,-0.10880649089813232,-0.9416850805282593,0.265558123588562,0.05094897747039795,-0.10333609580993652,0.10737574100494385
Stationary,,,-0.10866355895996094,-0.9417651891708374,0.26416194438934326,0.044657111167907715,-0.10972636938095093,0.11968827247619629
Stationary,,,-0.10759729146957397,-0.9442151784896851,0.26304447650909424,0.039336204528808594,-0.11350423097610474,0.12512218952178955
Stationary,,,-0.1067541241645813,-0.9479301571846008,0.26289331912994385,0.03740096092224121,-0.10885238647460938,0.11918187141418457
Stationary,,,-0.1075141429901123,-0.951728880405426,0.26380813121795654,0.039832472801208496,-0.09860575199127197,0.10231614112854004
Stationary,,,-0.11008626222610474,-0.9548947215080261,0.2652331590652466,0.04709577560424805,-0.09145420789718628,0.07932627201080322
Stationary,,,-0.1134900450706482,-0.9570451974868774,0.2663537263870239,0.058396339416503906,-0.09357839822769165,0.057285308837890625
Stationary,,,-0.11653614044189453,-0.9578513503074646,0.26667845249176025,0.07104623317718506,-0.10324019193649292,0.04467058181762695
Stationary,,,-0.1184549331665039,-0.9572892189025879,0.2662487030029297,0.08092975616455078,-0.11105024814605713,0.048342227935791016
Stationary,,,-0.11902487277984619,-0.9557418823242188,0.2655543088912964,0.08526980876922607,-0.10634046792984009,0.06915760040283203
Stationary,,,-0.11886811256408691,-0.9538252949714661,0.26524925231933594,0.08426856994628906,-0.08177679777145386,0.10215497016906738
Stationary,,,-0.1190611720085144,-0.9522484540939331,0.26569509506225586,0.08038389682769775,-0.0404820442199707,0.13812577724456787
Stationary,,,-0.12004280090332031,-0.9514321684837341,0.2668668031692505,0.07761514186859131,0.0028769969940185547,0.16713941097259521
Stationary,,,-0.12141084671020508,-0.9513776898384094,0.2685537338256836,0.07875967025756836,0.028902769088745117,0.18467438220977783
Stationary,,,-0.12247121334075928,-0.9517189860343933,0.27047955989837646,0.08432662487030029,0.02501976490020752,0.1956624984741211
Stationary,,,-0.12277567386627197,-0.9521094560623169,0.2722407579421997,0.09256982803344727,-0.006723642349243164,0.20890557765960693
Stationary,,,-0.12210661172866821,-0.952323317527771,0.2732808589935303,0.10069477558135986,-0.05217629671096802,0.22916293144226074
Stationary,,,-0.1205492615699768,-0.9522572159767151,0.2732354402542114,0.10635709762573242,-0.09311455488204956,0.2557387351989746
Stationary,,,-0.11877387762069702,-0.9521515369415283,0.2722048759460449,0.10831069946289062,-0.11614704132080078,0.28587305545806885
Stationary,,,-0.1172986626625061,-0.9524222016334534,0.2707127332687378,0.10876023769378662,-0.11751246452331543,0.31529879570007324
Stationary,,,-0.11621403694152832,-0.9531129598617554,0.26948392391204834,0.1111832857131958,-0.10153186321258545,0.33890604972839355
Stationary,,,-0.11563563346862793,-0.9537732005119324,0.2690436840057373,0.11751961708068848,-0.07541173696517944,0.3530466556549072
Stationary,,,-0.11548751592636108,-0.9538870453834534,0.2693758010864258,0.12741994857788086,-0.047221243381500244,0.3574787378311157
Stationary,,,-0.11523067951202393,-0.9530854225158691,0.26992368698120117,0.13886427879333496,-0.0227242112159729,0.354732871055603
Stationary,,,-0.11414211988449097,-0.9512978792190552,0.2699929475784302,0.1488579511642456,-0.0043773651123046875,0.3502851724624634
Stationary,,,-0.11220723390579224,-0.9489957690238953,0.2693336009979248,0.1538792848587036,0.009454607963562012,0.3492863178253174
Stationary,,,-0.11025577783584595,-0.9473206996917725,0.26834022998809814,0.15215849876403809,0.02153313159942627,0.3507962226867676
Stationary,,,-0.10916560888290405,-0.9472703337669373,0.2677297592163086,0.14650285243988037,0.030861496925354004,0.34659743309020996
Stationary,,,-0.10926049947738647,-0.9487881064414978,0.26788854598999023,0.14197254180908203,0.032283663749694824,0.3279902935028076
Stationary,,,-0.11016172170639038,-0.9508482217788696,0.2684967517852783,0.14264190196990967,0.02017664909362793,0.29259181022644043
Stationary,,,-0.11114031076431274,-0.9521669745445251,0.26887595653533936,0.14930057525634766,-0.005927860736846924,0.2467203140258789
Stationary,,,-0.11151176691055298,-0.9519439935684204,0.26859235763549805,0.1576443910598755,-0.03926360607147217,0.2020803689956665
Stationary,,,-0.11088228225708008,-0.9501857757568359,0.2678455114364624,0.1621483564376831,-0.06929779052734375,0.16863441467285156
Stationary,,,-0.10927891731262207,-0.947529137134552,0.2672128677368164,0.1584714651107788,-0.08641082048416138,0.14896297454833984
Stationary,,,-0.10736608505249023,-0.9448918700218201,0.26722025871276855,0.14709389209747314,-0.08696210384368896,0.13909947872161865
Stationary,,,-0.1061893105506897,-0.9431058168411255,0.2679957151412964,0.1327742338180542,-0.07565206289291382,0.1329900026321411
Stationary,,,-0.1064710021018982,-0.9426044821739197,0.2691218852996826,0.12166452407836914,-0.06295651197433472,0.12595832347869873
Stationary,,,-0.10810065269470215,-0.943285346031189,0.26991796493530273,0.11885809898376465,-0.05914396047592163,0.11552751064300537
Stationary,,,-0.11029291152954102,-0.9445726275444031,0.2698245048522949,0.1247786283493042,-0.06747972965240479,0.10226786136627197
Stationary,,,-0.11210638284683228,-0.9459224939346313,0.2688617706298828,0.13591432571411133,-0.0837906002998352,0.08928406238555908
Stationary,,,-0.11286133527755737,-0.9470221996307373,0.2676306962966919,0.14706850051879883,-0.09895753860473633,0.07809889316558838
Stationary,,,-0.11249351501464844,-0.94781094789505,0.2667802572250366,0.1540466547012329,-0.10335344076156616,0.06931769847869873
Stationary,,,-0.11141335964202881,-0.9483867287635803,0.26645493507385254,0.15520858764648438,-0.09124350547790527,0.06242203712463379
Stationary,,,-0.11042952537536621,-0.94883793592453,0.2663530111312866,0.15181970596313477,-0.06374257802963257,0.05634927749633789
Stationary,,,-0.11055558919906616,-0.949304461479187,0.26620960235595703,0.14689624309539795,-0.030219554901123047,0.05073583126068115
Stationary,,,-0.11242055892944336,-0.9499257802963257,0.26599442958831787,0.14319884777069092,-0.0043939948081970215,0.04461407661437988
Stationary,,,-0.11569291353225708,-0.9507735371589661,0.265763521194458,0.14178764820098877,0.003449559211730957,0.03735053539276123
Stationary,,,-0.11906909942626953,-0.9516112208366394,0.2654768228530884,0.14243364334106445,-0.008124887943267822,0.029123902320861816
Stationary,,,-0.12112540006637573,-0.9518282413482666,0.26506292819976807,0.14407718181610107,-0.02957361936569214,0.022040963172912598
Stationary,,,-0.12129652500152588,-0.9508011341094971,0.2645071744918823,0.14429128170013428,-0.04634416103363037,0.018471598625183105
Stationary,,,-0.12022876739501953,-0.9484895467758179,0.2639549970626831,0.14015638828277588,-0.046821653842926025,0.019116997718811035
Stationary,,,-0.11921608448028564,-0.9457594752311707,0.26364731788635254,0.1301499605178833,-0.02914297580718994,0.023164033889770508
Stationary,,,-0.11919605731964111,-0.9438088536262512,0.26368820667266846,0.11689925193786621,-0.0026058554649353027,0.028047800064086914
Stationary,,,-0.12019073963165283,-0.9431704878807068,0.26395952701568604,0.10549473762512207,0.018355250358581543,0.030954837799072266
Stationary,,,-0.12181538343429565,-0.9434930086135864,0.26424431800842285,0.09910666942596436,0.021788358688354492,0.031823158264160156
Stationary,,,-0.12358337640762329,-0.9442744255065918,0.2644767761230469,0.09701275825500488,0.005454897880554199,0.03414261341094971
Stationary,,,-0.12478369474411011,-0.9452679753303528,0.2647446393966675,0.09573221206665039,-0.023622572422027588,0.03996634483337402
Stationary,,,-0.12471091747283936,-0.9462183117866516,0.26516270637512207,0.0918968915939331,-0.05225306749343872,0.04855668544769287
Stationary,,,-0.12326335906982422,-0.9468677043914795,0.26583969593048096,0.0829697847366333,-0.06936073303222656,0.05707275867462158
Stationary,,,-0.12136322259902954,-0.947359561920166,0.2669016122817993,0.06849384307861328,-0.07119697332382202,0.06304013729095459
Stationary,,,-0.12027376890182495,-0.9482634663581848,0.2684445381164551,0.051129937171936035,-0.06363141536712646,0.06442880630493164
Stationary,,,-0.12063676118850708,-0.95002281665802,0.27024519443511963,0.03592574596405029,-0.05891704559326172,0.05998682975769043
Stationary,,,-0.1218881607055664,-0.9524242281913757,0.271801233291626,0.02782618999481201,-0.06643784046173096,0.04964447021484375
Stationary,,,-0.12283086776733398,-0.9544452428817749,0.27276718616485596,0.02907407283782959,-0.08702230453491211,0.03380692005157471
Stationary,,,-0.12276065349578857,-0.9546452164649963,0.2732661962509155,0.03726458549499512,-0.11155742406845093,0.015791654586791992
Stationary,,,-0.12171250581741333,-0.9521098732948303,0.27373600006103516,0.04671740531921387,-0.1279900074005127,-0.00046259164810180664
Stationary,,,-0.12027716636657715,-0.9472977519035339,0.27438104152679443,0.051932692527770996,-0.127721905708313,-0.01189887523651123
Stationary,,,-0.1193121075630188,-0.942084550857544,0.2748987674713135,0.051348090171813965,-0.11066389083862305,-0.016628265380859375
Stationary,,,-0.11958169937133789,-0.9388816356658936,0.2747230529785156,0.047557950019836426,-0.08564817905426025,-0.014041781425476074
Stationary,,,-0.12104099988937378,-0.9394073486328125,0.2735100984573364,0.04456901550292969,-0.06453126668930054,-0.00438159704208374
Stationary,,,-0.1226426362991333,-0.9436265230178833,0.27152347564697266,0.04597580432891846,-0.054173171520233154,0.009400606155395508
Stationary,,,-0.1231919527053833,-0.949586808681488,0.2695324420928955,0.051282286643981934,-0.05144178867340088,0.021914362907409668
Stationary,,,-0.12244576215744019,-0.9546771049499512,0.2684284448623657,0.05610358715057373,-0.046496570110321045,0.028123021125793457
Stationary,,,-0.12126243114471436,-0.957429826259613,0.26884567737579346,0.054031968116760254,-0.03228902816772461,0.026927471160888672
Stationary,,,-0.12065994739532471,-0.9580205678939819,0.2707873582839966,0.04319024085998535,-0.010829925537109375,0.022295832633972168
Stationary,,,-0.1212199330329895,-0.957208514213562,0.27361130714416504,0.027652978897094727,0.007743120193481445,0.01963365077972412
