label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Chest press,,,143.93434143066406,62.97563552856445,952.322509765625
Chest press,,,170.0289306640625,69.40055084228516,937.676025390625
Chest press,,,185.82420349121094,71.60938262939453,918.9047241210938
Chest press,,,180.0823974609375,67.14373016357422,903.5794677734375
Chest press,,,147.62356567382812,54.13795852661133,900.6033935546875
Chest press,,,100.12736511230469,32.64503479003906,910.7972412109375
Chest press,,,65.63676452636719,6.230423927307129,923.1795043945312
Chest press,,,70.50434875488281,-20.596694946289062,924.38671875
Chest press,,,115.08390045166016,-48.768253326416016,914.5231323242188
Chest press,,,160.82981872558594,-89.84706115722656,911.5325927734375
Chest press,,,156.48924255371094,-158.67013549804688,932.9124145507812
Chest press,,,73.64742279052734,-257.1348876953125,972.1127319335938
Chest press,,,-70.86557006835938,-367.2674865722656,998.1984252929688
Chest press,,,-218.3516387939453,-459.8371276855469,984.2782592773438
Chest press,,,-304.5016784667969,-510.3490295410156,934.8820190429688
Chest press,,,-292.976806640625,-508.95135498046875,884.0350952148438
Chest press,,,-188.39431762695312,-462.03472900390625,866.5372314453125
Chest press,,,-22.484546661376953,-386.7121276855469,891.8837280273438
Chest press,,,160.92811584472656,-302.35980224609375,944.0397338867188
Chest press,,,315.8448791503906,-225.68301391601562,997.7642822265625
Chest press,,,412.9127502441406,-168.93389892578125,1034.9254150390625
Chest press,,,449.1841125488281,-137.33966064453125,1049.7911376953125
Chest press,,,440.128173828125,-126.68514251708984,1046.764404296875
Chest press,,,404.4217834472656,-127.155517578125,1036.9696044921875
Chest press,,,356.61669921875,-131.52793884277344,1031.39306640625
Chest press,,,307.9078369140625,-138.64825439453125,1035.151123046875
Chest press,,,265.0692138671875,-148.61912536621094,1046.91650390625
Chest press,,,228.7561492919922,-157.7921905517578,1062.3948974609375
Chest press,,,197.11529541015625,-160.95248413085938,1077.3671875
Chest press,,,171.83384704589844,-156.6538543701172,1087.8621826171875
Chest press,,,158.24362182617188,-147.96649169921875,1091.17822265625
Chest press,,,156.0948944091797,-137.9977264404297,1088.2510986328125
Chest press,,,155.41912841796875,-126.95697784423828,1083.986083984375
Chest press,,,145.08413696289062,-113.69258117675781,1084.0023193359375
Chest press,,,122.25983428955078,-98.83098602294922,1090.71923828125
Chest press,,,91.66663360595703,-86.55762481689453,1101.3428955078125
Chest press,,,59.32743453979492,-82.10160064697266,1108.806640625
Chest press,,,30.219722747802734,-86.98748016357422,1105.884765625
Chest press,,,9.41797161102295,-97.49314880371094,1088.9505615234375
Chest press,,,3.704305648803711,-107.54786682128906,1060.2142333984375
Chest press,,,18.647686004638672,-112.72090911865234,1026.8182373046875
Chest press,,,52.10280990600586,-112.57835388183594,998.6650390625
Chest press,,,91.50513458251953,-111.74290466308594,985.0060424804688
Chest press,,,119.6097640991211,-117.73702239990234,989.2440795898438
Chest press,,,124.72679138183594,-136.29293823242188,1006.0888061523438
Chest press,,,105.57874298095703,-168.4019775390625,1022.9017944335938
Chest press,,,68.29658508300781,-210.94740295410156,1026.579833984375
Chest press,,,21.88549041748047,-258.1466064453125,1011.8777465820312
Chest press,,,-24.48120880126953,-301.8208312988281,985.474609375
Chest press,,,-65.22245788574219,-335.32275390625,963.4375
Chest press,,,-101.52863311767578,-358.5802917480469,961.6524047851562
Chest press,,,-137.07513427734375,-377.8013610839844,984.9176025390625
Chest press,,,-167.8528289794922,-400.0350341796875,1024.070068359375
Chest press,,,-180.92120361328125,-426.1698303222656,1062.7523193359375
Chest press,,,-164.73257446289062,-448.723876953125,1087.7681884765625
Chest press,,,-119.27708435058594,-454.0227355957031,1095.0091552734375
Chest press,,,-57.377296447753906,-430.00390625,1089.280517578125
Chest press,,,1.4093682765960693,-378.2970886230469,1080.125244140625
Chest press,,,37.53820037841797,-315.71380615234375,1076.6099853515625
Chest press,,,41.20823287963867,-262.3367919921875,1083.4039306640625
Chest press,,,19.630386352539062,-225.8120880126953,1099.4581298828125
Chest press,,,-5.928379535675049,-196.70330810546875,1119.036865234375
Chest press,,,-12.048635482788086,-159.11996459960938,1133.6077880859375
Chest press,,,10.47518253326416,-102.84165954589844,1135.6767578125
Chest press,,,50.07300567626953,-30.66473960876465,1121.5474853515625
Chest press,,,84.57014465332031,42.07814025878906,1092.9775390625
Chest press,,,97.30994415283203,98.41655731201172,1056.629150390625
Chest press,,,86.63771057128906,131.92013549804688,1020.394287109375
Chest press,,,63.334468841552734,148.9484100341797,989.1328125
Chest press,,,41.056427001953125,160.6640625,962.7683715820312
Chest press,,,27.916654586791992,173.1246337890625,938.4259643554688
Chest press,,,23.77341079711914,186.2855987548828,912.68701171875
Chest press,,,24.07012367248535,199.55880737304688,883.6275634765625
Chest press,,,24.71323013305664,214.72021484375,851.9679565429688
Chest press,,,23.019371032714844,233.61953735351562,820.869384765625
Chest press,,,17.859485626220703,253.37289428710938,795.538330078125
Chest press,,,9.578132629394531,267.08782958984375,780.8798217773438
Chest press,,,-1.4124886989593506,270.0895690917969,779.4736938476562
Chest press,,,-14.480178833007812,263.66961669921875,789.9459838867188
Chest press,,,-26.88749122619629,253.59466552734375,806.5001831054688
Chest press,,,-34.33063507080078,246.35011291503906,820.8834228515625
Chest press,,,-35.852996826171875,245.7714385986328,825.5546875
Chest press,,,-36.622562408447266,252.7058563232422,819.1648559570312
Chest press,,,-45.460777282714844,265.99530029296875,809.538330078125
Chest press,,,-69.40341186523438,282.1613464355469,808.6966552734375
Chest press,,,-107.24822235107422,295.5924377441406,823.4982299804688
Chest press,,,-147.2151336669922,301.2018737792969,850.1052856445312
Chest press,,,-172.89785766601562,298.5665588378906,876.7577514648438
Chest press,,,-173.79296875,292.7724609375,892.7484741210938
Chest press,,,-150.75682067871094,291.042724609375,896.3514404296875
Chest press,,,-113.28117370605469,298.1156311035156,895.3252563476562
Chest press,,,-74.73723602294922,313.4344787597656,899.84033203125
Chest press,,,-48.793853759765625,331.5679016113281,914.6396484375
Chest press,,,-44.60260009765625,345.0954284667969,936.394287109375
Chest press,,,-60.7642707824707,348.1280212402344,956.6315307617188
Chest press,,,-85.75767517089844,338.6568298339844,967.5924072265625
Chest press,,,-106.98686218261719,319.4275817871094,966.8359985351562
Chest press,,,-119.03564453125,296.4761962890625,958.0121459960938
Chest press,,,-123.88543701171875,275.7314147949219,947.8838500976562
Chest press,,,-124.70287322998047,260.4794921875,942.684326171875
Chest press,,,-121.42549896240234,250.95562744140625,946.0302734375
Chest press,,,-111.78116607666016,245.8881378173828,957.4990234375
Chest press,,,-94.85026550292969,243.8213653564453,972.4390869140625
Chest press,,,-73.08841705322266,243.18478393554688,984.2166748046875
Chest press,,,-51.573787689208984,242.1780548095703,987.6828002929688
Chest press,,,-36.03792190551758,238.41151428222656,982.487548828125
Chest press,,,-32.21175765991211,229.30068969726562,973.6898193359375
Chest press,,,-45.32073211669922,213.11334228515625,968.0614624023438
Chest press,,,-76.22345733642578,190.4845428466797,969.3941650390625
Chest press,,,-118.17802429199219,165.6505889892578,976.7073364257812
Chest press,,,-158.41505432128906,146.1160430908203,987.3265991210938
Chest press,,,-184.89459228515625,139.34043884277344,1000.3621826171875
Chest press,,,-192.450439453125,148.0068359375,1017.1456909179688
Chest press,,,-182.1313018798828,169.05747985839844,1038.171630859375
Chest press,,,-155.72262573242188,197.58253479003906,1060.391357421875
Chest press,,,-117.35247802734375,229.2949981689453,1079.253173828125
Chest press,,,-77.57351684570312,260.3037109375,1091.288818359375
Chest press,,,-47.87358856201172,289.3416748046875,1094.4808349609375
Chest press,,,-33.46986389160156,319.0079040527344,1087.0833740234375
Chest press,,,-32.878440856933594,352.3860778808594,1068.9346923828125
Chest press,,,-43.5268669128418,387.87353515625,1044.2081298828125
Chest press,,,-61.61635208129883,420.0247497558594,1020.2197875976562
Chest press,,,-79.2049560546875,446.3321228027344,1003.1812744140625
Chest press,,,-87.67411804199219,468.7540283203125,993.9524536132812
Chest press,,,-82.94686126708984,489.1162109375,987.5120239257812
Chest press,,,-67.76578521728516,505.2652893066406,977.3775634765625
