label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Bicep curl,,,-533.4330444335938,292.1273193359375,-873.546142578125
Bicep curl,,,-529.5855712890625,302.81512451171875,-876.0975952148438
Bicep curl,,,-517.3405151367188,315.0292053222656,-878.6668701171875
Bicep curl,,,-498.8411560058594,327.66607666015625,-877.7449951171875
Bicep curl,,,-478.7740173339844,340.720947265625,-871.325927734375
Bicep curl,,,-463.03424072265625,356.3382263183594,-858.6396484375
Bicep curl,,,-455.7123107910156,375.1766357421875,-842.4445190429688
Bicep curl,,,-456.4201965332031,395.767578125,-827.7979736328125
Bicep curl,,,-460.7862548828125,415.4212951660156,-815.7963256835938
Bicep curl,,,-464.3509216308594,431.4226989746094,-801.7139892578125
Bicep curl,,,-465.82861328125,443.5667419433594,-778.7620849609375
Bicep curl,,,-465.6184387207031,454.5782470703125,-744.6000366210938
Bicep curl,,,-463.77996826171875,467.9727478027344,-707.3096313476562
Bicep curl,,,-459.6722106933594,483.79461669921875,-682.843994140625
Bicep curl,,,-450.8448791503906,498.4259948730469,-681.766845703125
Bicep curl,,,-435.1928405761719,508.5743713378906,-697.56591796875
Bicep curl,,,-413.1764831542969,515.404052734375,-708.8519287109375
Bicep curl,,,-388.22723388671875,522.6641845703125,-695.644775390625
Bicep curl,,,-365.977294921875,533.7883911132812,-653.2264404296875
Bicep curl,,,-351.936279296875,550.8475341796875,-594.1670532226562
Bicep curl,,,-350.5575866699219,571.7216186523438,-537.8569946289062
Bicep curl,,,-361.8982238769531,590.0888061523438,-496.595703125
Bicep curl,,,-379.39892578125,599.4172973632812,-470.5762634277344
Bicep curl,,,-394.78668212890625,600.8821411132812,-453.8505859375
Bicep curl,,,-401.64898681640625,601.9891967773438,-443.9400634765625
Bicep curl,,,-396.38525390625,607.8798828125,-441.4809265136719
Bicep curl,,,-379.1845397949219,618.8007202148438,-443.93963623046875
Bicep curl,,,-357.14727783203125,632.6428833007812,-446.46600341796875
Bicep curl,,,-343.005615234375,648.295654296875,-446.9194641113281
Bicep curl,,,-344.59759521484375,664.4073486328125,-446.56390380859375
Bicep curl,,,-359.6563720703125,678.8074340820312,-443.5029602050781
Bicep curl,,,-381.2815856933594,690.82275390625,-432.920166015625
Bicep curl,,,-402.8360290527344,702.0147094726562,-414.9911193847656
Bicep curl,,,-418.0469665527344,713.993896484375,-396.5370788574219
Bicep curl,,,-420.6419677734375,726.5949096679688,-383.17755126953125
Bicep curl,,,-407.7412109375,738.935546875,-374.0157775878906
Bicep curl,,,-382.98150634765625,751.0365600585938,-363.829833984375
Bicep curl,,,-352.19757080078125,763.0829467773438,-348.2342224121094
Bicep curl,,,-321.9342346191406,773.7891235351562,-329.7909851074219
Bicep curl,,,-299.4761047363281,782.209228515625,-314.6954040527344
Bicep curl,,,-288.150146484375,789.1888427734375,-307.9706115722656
Bicep curl,,,-283.46514892578125,796.3126831054688,-308.7541198730469
Bicep curl,,,-277.3438720703125,803.9088745117188,-312.0653381347656
Bicep curl,,,-268.6717529296875,811.4671630859375,-313.85174560546875
Bicep curl,,,-262.77301025390625,819.5452270507812,-311.32806396484375
Bicep curl,,,-264.0108642578125,829.1349487304688,-305.80303955078125
Bicep curl,,,-273.648193359375,840.5038452148438,-300.4725341796875
Bicep curl,,,-290.7502746582031,852.8718872070312,-297.2008056640625
Bicep curl,,,-311.05902099609375,865.3798217773438,-293.64794921875
Bicep curl,,,-325.9062805175781,877.1239013671875,-283.7389831542969
Bicep curl,,,-327.1168518066406,886.5361938476562,-262.9625549316406
Bicep curl,,,-313.80755615234375,891.9808349609375,-229.81655883789062
Bicep curl,,,-294.03021240234375,892.4554443359375,-186.10997009277344
Bicep curl,,,-280.3731384277344,888.048828125,-133.15444946289062
Bicep curl,,,-278.92047119140625,879.32080078125,-70.50170135498047
Bicep curl,,,-282.58251953125,865.6377563476562,-1.196784257888794
Bicep curl,,,-279.8970031738281,846.360107421875,66.88838195800781
Bicep curl,,,-265.6129455566406,824.0556640625,123.66622161865234
Bicep curl,,,-242.68856811523438,803.630126953125,163.73162841796875
Bicep curl,,,-216.21156311035156,788.5891723632812,187.76065063476562
Bicep curl,,,-189.55360412597656,779.0060424804688,199.39601135253906
Bicep curl,,,-165.6785430908203,773.7509765625,202.8805694580078
Bicep curl,,,-147.4674072265625,772.3536987304688,200.61105346679688
