label,timestamp1,timestamp2,x_out_fir,y_out_fir,z_out_fir
Stationary,,,-88.05420684814453,-1007.3373413085938,239.940185546875
Stationary,,,-130.71722412109375,-1005.369140625,263.96978759765625
Stationary,,,-162.96458435058594,-1003.376708984375,280.29931640625
Stationary,,,-174.47930908203125,-1008.253173828125,287.1679382324219
Stationary,,,-166.38668823242188,-1015.9537353515625,289.15228271484375
Stationary,,,-145.1542510986328,-1021.8751220703125,287.65576171875
Stationary,,,-122.1219711303711,-1023.4755249023438,285.00140380859375
Stationary,,,-104.89322662353516,-1019.639892578125,282.0455627441406
Stationary,,,-93.35670471191406,-1010.025146484375,277.7761535644531
Stationary,,,-83.81480407714844,-995.1717529296875,270.8343811035156
Stationary,,,-74.86502075195312,-976.8352661132812,261.4159240722656
Stationary,,,-67.30309295654297,-958.0477294921875,251.76686096191406
Stationary,,,-61.258113861083984,-941.7352905273438,244.81881713867188
Stationary,,,-55.0075798034668,-928.8841552734375,241.08944702148438
Stationary,,,-46.849334716796875,-919.09033203125,238.14820861816406
Stationary,,,-37.376094818115234,-911.9307250976562,233.13525390625
Stationary,,,-28.837757110595703,-907.473388671875,225.56961059570312
Stationary,,,-22.726842880249023,-905.2066650390625,217.61764526367188
Stationary,,,-19.35267448425293,-903.8729858398438,212.2023468017578
Stationary,,,-18.88327980041504,-902.7332763671875,210.96664428710938
Stationary,,,-22.05380630493164,-902.3255615234375,213.33384704589844
Stationary,,,-29.23293685913086,-903.4688110351562,217.3225860595703
Stationary,,,-38.758663177490234,-905.1187744140625,221.45204162597656
Stationary,,,-46.92600631713867,-904.1138916015625,225.79632568359375
Stationary,,,-50.52860641479492,-897.5719604492188,231.0312957763672
Stationary,,,-50.31708908081055,-885.9954833984375,237.63430786132812
Stationary,,,-50.43269729614258,-873.8797607421875,245.8716583251953
Stationary,,,-54.356117248535156,-866.474609375,255.57379150390625
Stationary,,,-62.766563415527344,-866.49609375,265.6108703613281
Stationary,,,-74.5256118774414,-873.3729248046875,274.1720886230469
Stationary,,,-87.7948226928711,-884.3958129882812,280.25262451171875
Stationary,,,-100.04646301269531,-896.003173828125,284.5617370605469
Stationary,,,-109.01618194580078,-904.9892578125,289.0456237792969
Stationary,,,-113.74168395996094,-909.9409790039062,294.55731201171875
Stationary,,,-113.8582992553711,-911.3129272460938,299.10491943359375
Stationary,,,-109.0496826171875,-910.4114990234375,299.20794677734375
Stationary,,,-99.9699935913086,-908.5468139648438,293.2745361328125
Stationary,,,-89.16401672363281,-907.0902099609375,283.47528076171875
Stationary,,,-80.07344055175781,-907.7421264648438,273.9439697265625
Stationary,,,-74.36021423339844,-911.8955078125,267.70037841796875
Stationary,,,-71.12610626220703,-919.6681518554688,265.42144775390625
Stationary,,,-68.9860610961914,-929.759521484375,266.3290710449219
Stationary,,,-68.20950317382812,-940.7650146484375,269.3387756347656
Stationary,,,-69.86251831054688,-952.1760864257812,273.4002380371094
Stationary,,,-73.088134765625,-963.63525390625,277.17584228515625
Stationary,,,-75.10920715332031,-973.6176147460938,278.9541015625
Stationary,,,-73.55432891845703,-979.4793090820312,277.3482360839844
Stationary,,,-68.16002655029297,-979.2789306640625,272.30120849609375
Stationary,,,-60.09682846069336,-973.2988891601562,265.5786437988281
Stationary,,,-50.80824661254883,-964.1680908203125,259.8428649902344
Stationary,,,-42.17792510986328,-955.7383422851562,256.87677001953125
Stationary,,,-36.294803619384766,-951.2449951171875,256.58306884765625
Stationary,,,-34.77592849731445,-952.0245361328125,257.6268310546875
Stationary,,,-38.05808639526367,-957.188720703125,259.2044677734375
Stationary,,,-45.401424407958984,-964.6456298828125,262.0738220214844
Stationary,,,-55.12531661987305,-972.359375,267.7450866699219
Stationary,,,-64.99864959716797,-979.0072021484375,276.4925231933594
Stationary,,,-73.04910278320312,-983.171142578125,285.89947509765625
Stationary,,,-77.831787109375,-982.8046875,292.1786804199219
Stationary,,,-78.68797302246094,-977.0599365234375,293.4886779785156
Stationary,,,-75.78662109375,-967.89111328125,291.572509765625
Stationary,,,-70.97526550292969,-959.7240600585938,290.1731872558594
Stationary,,,-68.30719757080078,-956.546875,292.1706848144531
Stationary,,,-71.72777557373047,-959.564453125,298.26409912109375
Stationary,,,-82.10250091552734,-967.2484130859375,307.02593994140625
Stationary,,,-96.63993835449219,-977.1397705078125,315.68743896484375
Stationary,,,-111.93860626220703,-988.0228881835938,321.759521484375
Stationary,,,-126.55270385742188,-999.7264404296875,324.4789123535156
Stationary,,,-139.99830627441406,-1011.6489868164062,325.04998779296875
Stationary,,,-151.29153442382812,-1022.5157470703125,325.39697265625
Stationary,,,-158.7061309814453,-1031.1212158203125,326.55902099609375
Stationary,,,-160.3257598876953,-1036.3558349609375,327.80950927734375
Stationary,,,-155.1528778076172,-1036.814208984375,327.7520751953125
Stationary,,,-144.0448455810547,-1031.7867431640625,325.99285888671875
Stationary,,,-129.57107543945312,-1022.4766235351562,323.1564025878906
